PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
3392,4,4,260,1566,5,Jun 20 2014 12:00AM,Jun 29 2014 12:00AM,102.56,8.21,2.56,113.33,Jun 29 2014 12:00AM
3393,4,4,258,1698,5,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,150.79,12.06,3.77,166.62,Jun 30 2014 12:00AM
3394,4,4,254,1560,5,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,13669.43,1093.55,341.74,15104.71,Jun 30 2014 12:00AM
3395,4,4,257,1692,5,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,2934.54,234.76,73.36,3242.67,Jun 30 2014 12:00AM
3396,4,4,261,1696,2,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,50860.43,4068.83,1271.51,56200.77,Jun 30 2014 12:00AM
3397,4,4,251,1504,1,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,551.88,44.15,13.80,609.83,Jun 30 2014 12:00AM
3398,4,4,253,1544,1,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,6987.75,559.02,174.69,7721.46,Jun 30 2014 12:00AM
3399,4,4,255,1530,2,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,28072.28,2245.78,701.81,31019.86,Jun 30 2014 12:00AM
3400,4,4,252,1508,1,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,37312.28,2984.98,932.81,41230.06,Jun 30 2014 12:00AM
3401,4,4,259,1694,1,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,3407.25,272.58,85.18,3765.01,Jun 30 2014 12:00AM
3402,4,4,260,1624,2,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,28297.50,2263.80,707.44,31268.74,Jun 30 2014 12:00AM
3403,4,4,258,1548,2,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,59.94,4.80,1.50,66.24,Jun 30 2014 12:00AM
3404,4,3,250,1598,4,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,240.72,19.26,6.02,266.00,Jun 30 2014 12:00AM
3405,4,4,257,1658,5,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Jun 30 2014 12:00AM
3406,4,4,261,1536,5,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,544.73,43.58,13.62,601.93,Jun 30 2014 12:00AM
3407,4,4,251,1568,1,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,18641.70,1491.34,466.04,20599.08,Jun 30 2014 12:00AM
3408,5,4,253,1648,5,Jun 21 2014 12:00AM,Jun 30 2014 12:00AM,142.41,11.39,3.56,157.36,Jun 30 2014 12:00AM
3409,4,4,255,1646,2,Jun 22 2014 12:00AM,Jul  1 2014 12:00AM,48030.68,3842.45,1200.77,53073.90,Jul  1 2014 12:00AM
3410,4,4,256,1672,4,Jun 22 2014 12:00AM,Jul  1 2014 12:00AM,421.16,33.69,10.53,465.38,Jul  1 2014 12:00AM
3411,4,4,259,1600,1,Jun 22 2014 12:00AM,Jul  1 2014 12:00AM,1276.28,102.10,31.91,1410.28,Jul  1 2014 12:00AM
3412,4,4,260,1522,1,Jun 22 2014 12:00AM,Jul  1 2014 12:00AM,2003.93,160.31,50.10,2214.34,Jul  1 2014 12:00AM
3413,4,4,258,1570,4,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,22516.73,1801.34,562.92,24880.98,Jul  2 2014 12:00AM
3414,4,4,254,1516,1,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,454.86,36.39,11.37,502.62,Jul  2 2014 12:00AM
3415,4,4,257,1506,5,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Jul  2 2014 12:00AM
3416,4,4,261,1626,2,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,7132.13,570.57,178.30,7881.00,Jul  2 2014 12:00AM
3417,4,4,251,1542,2,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,28343.70,2267.50,708.59,31319.79,Jul  2 2014 12:00AM
3418,4,4,253,1610,4,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,22516.73,1801.34,562.92,24880.98,Jul  2 2014 12:00AM
3419,4,4,255,1638,5,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,34644.23,2771.54,866.11,38281.87,Jul  2 2014 12:00AM
3420,4,4,256,1582,4,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,247.56,19.80,6.19,273.55,Jul  2 2014 12:00AM
3421,4,4,259,1510,5,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,143.04,11.44,3.58,158.06,Jul  2 2014 12:00AM
3422,4,4,250,1526,2,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,28199.33,2255.95,704.98,31160.25,Jul  2 2014 12:00AM
3423,4,4,258,1644,1,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,3713.33,297.07,92.83,4103.22,Jul  2 2014 12:00AM
3424,4,4,254,1680,5,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Jul  2 2014 12:00AM
3425,4,4,257,1584,5,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,2979.27,238.34,74.48,3292.09,Jul  2 2014 12:00AM
3426,4,4,261,1620,5,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,5711.48,456.92,142.79,6311.18,Jul  2 2014 12:00AM
3427,4,4,251,1666,5,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,776.79,62.14,19.42,858.35,Jul  2 2014 12:00AM
3428,4,4,253,1592,2,Jun 23 2014 12:00AM,Jul  2 2014 12:00AM,97.97,7.84,2.45,108.25,Jul  2 2014 12:00AM
3429,4,4,255,1618,4,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,114.47,9.16,2.86,126.49,Jul  3 2014 12:00AM
3430,4,4,256,1612,4,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,132.65,10.61,3.32,146.57,Jul  3 2014 12:00AM
3431,4,4,259,1586,5,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Jul  3 2014 12:00AM
3432,4,4,260,1500,1,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,418.95,33.52,10.47,462.94,Jul  3 2014 12:00AM
3433,4,4,250,1656,4,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,389.66,31.17,9.74,430.57,Jul  3 2014 12:00AM
3434,4,4,254,1572,1,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,461.79,36.94,11.54,510.28,Jul  3 2014 12:00AM
3435,4,4,257,1562,4,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,1656.84,132.55,41.42,1830.80,Jul  3 2014 12:00AM
3436,4,4,261,1662,2,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,37.08,2.97,0.93,40.97,Jul  3 2014 12:00AM
3437,4,4,251,1682,4,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,21558.08,1724.65,538.95,23821.67,Jul  3 2014 12:00AM
3438,4,4,253,1686,4,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,624.30,49.94,15.61,689.85,Jul  3 2014 12:00AM
3439,4,4,255,1684,4,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,20980.58,1678.45,524.51,23183.54,Jul  3 2014 12:00AM
3440,4,4,256,1534,4,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,360.05,28.80,9.00,397.85,Jul  3 2014 12:00AM
3441,4,4,259,1614,4,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,260.47,20.84,6.51,287.82,Jul  3 2014 12:00AM
3442,4,4,260,1588,5,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,40471.20,3237.70,1011.78,44720.68,Jul  3 2014 12:00AM
3443,4,4,258,1622,5,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,414.86,33.19,10.37,458.41,Jul  3 2014 12:00AM
3444,4,4,254,1632,5,Jun 24 2014 12:00AM,Jul  3 2014 12:00AM,38421.08,3073.69,960.53,42455.29,Jul  3 2014 12:00AM
3445,4,4,257,1608,5,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,5948.25,475.86,148.71,6572.82,Jul  4 2014 12:00AM
3446,4,4,261,1576,5,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,91117.95,7289.44,2277.95,100685.33,Jul  4 2014 12:00AM
3447,4,4,251,1590,1,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,525.00,42.00,13.13,580.13,Jul  4 2014 12:00AM
3448,4,4,253,1514,5,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,2003.68,160.29,50.09,2214.07,Jul  4 2014 12:00AM
3449,4,4,255,1498,4,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,26455.28,2116.42,661.38,29233.08,Jul  4 2014 12:00AM
3450,4,4,256,1674,2,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,944.37,75.55,23.61,1043.53,Jul  4 2014 12:00AM
3451,4,4,252,1652,1,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,6993.53,559.48,174.84,7727.85,Jul  4 2014 12:00AM
3452,5,4,260,1578,3,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,36122.63,2889.81,903.07,39915.50,Jul  4 2014 12:00AM
3453,4,4,258,1538,5,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,37843.58,3027.49,946.09,41817.15,Jul  4 2014 12:00AM
3454,4,4,254,1556,4,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,25531.28,2042.50,638.28,28212.06,Jul  4 2014 12:00AM
3455,5,4,257,1554,4,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,111.07,8.89,2.78,122.73,Jul  4 2014 12:00AM
3456,4,4,261,1688,4,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,125.75,10.06,3.14,138.95,Jul  4 2014 12:00AM
3457,4,4,250,1580,5,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,150.79,12.06,3.77,166.62,Jul  4 2014 12:00AM
3458,4,4,253,1496,5,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,696.53,55.72,17.41,769.66,Jul  4 2014 12:00AM
3459,4,4,255,1494,2,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,8847.30,707.78,221.18,9776.27,Jul  4 2014 12:00AM
3460,4,4,256,1650,5,Jun 25 2014 12:00AM,Jul  4 2014 12:00AM,171.08,13.69,4.28,189.04,Jul  4 2014 12:00AM
3461,4,4,259,1654,4,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,20397.30,1631.78,509.93,22539.02,Jul  5 2014 12:00AM
3462,4,4,260,1664,3,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,14628.08,1170.25,365.70,16164.02,Jul  5 2014 12:00AM
3463,4,4,258,1678,4,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,25334.93,2026.79,633.37,27995.09,Jul  5 2014 12:00AM
3464,4,4,254,1616,5,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,278.52,22.28,6.96,307.77,Jul  5 2014 12:00AM
3465,4,4,252,1492,4,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,111.07,8.89,2.78,122.73,Jul  5 2014 12:00AM
3466,4,4,261,1602,5,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,1796.04,143.68,44.90,1984.62,Jul  5 2014 12:00AM
3467,4,4,251,1540,4,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,748.76,59.90,18.72,827.37,Jul  5 2014 12:00AM
3468,4,4,253,1628,5,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,34644.23,2771.54,866.11,38281.87,Jul  5 2014 12:00AM
3469,4,4,255,1604,4,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,1839.51,147.16,45.99,2032.65,Jul  5 2014 12:00AM
3470,4,4,256,1690,5,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,146.29,11.70,3.66,161.65,Jul  5 2014 12:00AM
3471,4,4,259,1566,5,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,102.56,8.21,2.56,113.33,Jul  5 2014 12:00AM
3472,4,4,260,1698,5,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,150.79,12.06,3.77,166.62,Jul  5 2014 12:00AM
3473,4,4,258,1560,5,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,13669.43,1093.55,341.74,15104.71,Jul  5 2014 12:00AM
3474,4,4,254,1692,5,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,6444.90,515.59,161.12,7121.61,Jul  5 2014 12:00AM
3475,4,4,257,1696,2,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,152581.28,12206.50,3814.53,168602.31,Jul  5 2014 12:00AM
3476,4,4,261,1504,1,Jun 26 2014 12:00AM,Jul  5 2014 12:00AM,551.88,44.15,13.80,609.83,Jul  5 2014 12:00AM
3477,4,4,251,1544,1,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,6987.75,559.02,174.69,7721.46,Jul  6 2014 12:00AM
3478,4,4,253,1530,2,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,28072.28,2245.78,701.81,31019.86,Jul  6 2014 12:00AM
3479,4,4,255,1508,1,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,37312.28,2984.98,932.81,41230.06,Jul  6 2014 12:00AM
3480,4,4,256,1694,1,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,7623.00,609.84,190.58,8423.42,Jul  6 2014 12:00AM
3481,4,4,259,1624,2,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,28297.50,2263.80,707.44,31268.74,Jul  6 2014 12:00AM
3482,4,4,260,1548,2,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,59.94,4.80,1.50,66.24,Jul  6 2014 12:00AM
3483,4,4,258,1598,4,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,358.16,28.65,8.95,395.76,Jul  6 2014 12:00AM
3484,4,4,254,1658,5,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Jul  6 2014 12:00AM
3485,4,4,257,1536,4,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,1637.94,131.04,40.95,1809.92,Jul  6 2014 12:00AM
3486,4,4,261,1568,2,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,29989.58,2399.17,749.74,33138.48,Jul  6 2014 12:00AM
3487,4,4,251,1648,5,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,142.41,11.39,3.56,157.36,Jul  6 2014 12:00AM
3488,4,4,253,1646,2,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,48030.68,3842.45,1200.77,53073.90,Jul  6 2014 12:00AM
3489,4,4,252,1672,4,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,12127.74,970.22,303.19,13401.15,Jul  6 2014 12:00AM
3490,4,4,256,1600,1,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,1276.28,102.10,31.91,1410.28,Jul  6 2014 12:00AM
3491,4,4,259,1522,1,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,2003.93,160.31,50.10,2214.34,Jul  6 2014 12:00AM
3492,4,4,260,1570,2,Jun 27 2014 12:00AM,Jul  6 2014 12:00AM,28343.70,2267.50,708.59,31319.79,Jul  6 2014 12:00AM
3493,4,4,258,1516,1,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,454.86,36.39,11.37,502.62,Jul  7 2014 12:00AM
3494,4,4,254,1506,5,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Jul  7 2014 12:00AM
3495,4,4,257,1626,2,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,7132.13,570.57,178.30,7881.00,Jul  7 2014 12:00AM
3496,4,4,261,1542,2,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,28343.70,2267.50,708.59,31319.79,Jul  7 2014 12:00AM
3497,4,4,251,1610,4,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,22516.73,1801.34,562.92,24880.98,Jul  7 2014 12:00AM
3498,4,4,253,1638,5,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,34644.23,2771.54,866.11,38281.87,Jul  7 2014 12:00AM
3499,4,4,255,1582,5,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,694.17,55.53,17.35,767.05,Jul  7 2014 12:00AM
3500,4,4,252,1510,5,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,143.04,11.44,3.58,158.06,Jul  7 2014 12:00AM
3501,4,4,259,1526,2,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,28199.33,2255.95,704.98,31160.25,Jul  7 2014 12:00AM
3502,4,4,260,1644,1,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,3713.33,297.07,92.83,4103.22,Jul  7 2014 12:00AM
3503,4,4,258,1680,4,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,19952.63,1596.21,498.82,22047.65,Jul  7 2014 12:00AM
3504,5,3,250,1584,5,Jun 28 2014 12:00AM,Jul  7 2014 12:00AM,6540.66,523.25,163.52,7227.43,Jul  7 2014 12:00AM
3505,4,4,257,1620,5,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,5711.48,456.92,142.79,6311.18,Jul  9 2014 12:00AM
3506,4,4,261,1666,4,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,484.41,38.75,12.11,535.27,Jul  9 2014 12:00AM
3507,4,4,251,1592,2,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,97.97,7.84,2.45,108.25,Jul  9 2014 12:00AM
3508,4,4,253,1618,4,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,114.47,9.16,2.86,126.49,Jul  9 2014 12:00AM
3509,4,4,255,1612,4,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,132.65,10.61,3.32,146.57,Jul  9 2014 12:00AM
3510,4,4,256,1586,5,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Jul  9 2014 12:00AM
3511,4,4,259,1500,1,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,418.95,33.52,10.47,462.94,Jul  9 2014 12:00AM
3512,4,4,260,1656,4,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,240.72,19.26,6.02,266.00,Jul  9 2014 12:00AM
3513,4,4,258,1572,1,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,461.79,36.94,11.54,510.28,Jul  9 2014 12:00AM
3514,5,4,254,1562,4,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,253.32,20.27,6.33,279.92,Jul  9 2014 12:00AM
3515,4,4,257,1662,2,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,37.08,2.97,0.93,40.97,Jul  9 2014 12:00AM
3516,4,4,261,1682,4,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,21558.08,1724.65,538.95,23821.67,Jul  9 2014 12:00AM
3517,4,4,251,1686,4,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,710.33,56.83,17.76,784.91,Jul  9 2014 12:00AM
3518,4,4,253,1684,5,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,86220.75,6897.66,2155.52,95273.93,Jul  9 2014 12:00AM
3519,4,4,255,1534,4,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,235.90,18.87,5.90,260.67,Jul  9 2014 12:00AM
3520,4,4,256,1614,5,Jun 30 2014 12:00AM,Jul  9 2014 12:00AM,428.40,34.27,10.71,473.38,Jul  9 2014 12:00AM
3521,4,4,259,1588,5,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,40471.20,3237.70,1011.78,44720.68,Jul 10 2014 12:00AM
3522,4,4,250,1622,5,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,272.44,21.80,6.81,301.05,Jul 10 2014 12:00AM
3523,4,4,258,1632,4,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,23671.73,1893.74,591.79,26157.26,Jul 10 2014 12:00AM
3524,4,4,254,1608,5,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,5948.25,475.86,148.71,6572.82,Jul 10 2014 12:00AM
3525,4,4,257,1576,5,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,91117.95,7289.44,2277.95,100685.33,Jul 10 2014 12:00AM
3526,4,4,261,1590,1,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,525.00,42.00,13.13,580.13,Jul 10 2014 12:00AM
3527,4,4,251,1514,5,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,2003.68,160.29,50.09,2214.07,Jul 10 2014 12:00AM
3528,4,4,253,1498,4,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,26455.28,2116.42,661.38,29233.08,Jul 10 2014 12:00AM
3529,4,4,255,1674,2,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,944.37,75.55,23.61,1043.53,Jul 10 2014 12:00AM
3530,4,4,256,1652,4,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,48186.60,3854.93,1204.67,53246.19,Jul 10 2014 12:00AM
3531,4,4,259,1578,5,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,26720.93,2137.67,668.02,29526.62,Jul 10 2014 12:00AM
3532,4,4,260,1538,5,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,37843.58,3027.49,946.09,41817.15,Jul 10 2014 12:00AM
3533,4,4,250,1556,4,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,25531.28,2042.50,638.28,28212.06,Jul 10 2014 12:00AM
3534,4,4,254,1554,5,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,278.84,22.31,6.97,308.12,Jul 10 2014 12:00AM
3535,4,4,257,1688,4,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,125.75,10.06,3.14,138.95,Jul 10 2014 12:00AM
3536,4,4,261,1580,5,Jul  1 2014 12:00AM,Jul 10 2014 12:00AM,150.79,12.06,3.77,166.62,Jul 10 2014 12:00AM
3537,4,4,251,1496,5,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,776.79,62.14,19.42,858.35,Jul 11 2014 12:00AM
3538,4,4,253,1494,2,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,8847.30,707.78,221.18,9776.27,Jul 11 2014 12:00AM
3539,4,4,255,1650,5,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,171.08,13.69,4.28,189.04,Jul 11 2014 12:00AM
3540,4,4,256,1654,4,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,20397.30,1631.78,509.93,22539.02,Jul 11 2014 12:00AM
3541,4,4,259,1664,3,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,14628.08,1170.25,365.70,16164.02,Jul 11 2014 12:00AM
3542,4,4,260,1678,3,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,33350.63,2668.05,833.77,36852.44,Jul 11 2014 12:00AM
3543,6,4,258,1616,5,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,414.86,33.19,10.37,458.41,Jul 11 2014 12:00AM
3544,4,4,254,1492,5,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,278.84,22.31,6.97,308.12,Jul 11 2014 12:00AM
3545,4,4,257,1602,5,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,1796.04,143.68,44.90,1984.62,Jul 11 2014 12:00AM
3546,7,4,261,1540,4,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,489.07,39.13,12.23,540.42,Jul 11 2014 12:00AM
3547,4,4,251,1628,5,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,34644.23,2771.54,866.11,38281.87,Jul 11 2014 12:00AM
3548,4,4,253,1604,4,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,1839.51,147.16,45.99,2032.65,Jul 11 2014 12:00AM
3549,4,4,255,1690,5,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,146.29,11.70,3.66,161.65,Jul 11 2014 12:00AM
3550,4,4,256,1566,5,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,102.56,8.21,2.56,113.33,Jul 11 2014 12:00AM
3551,4,4,252,1698,5,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,150.79,12.06,3.77,166.62,Jul 11 2014 12:00AM
3552,4,4,260,1560,5,Jul  2 2014 12:00AM,Jul 11 2014 12:00AM,13669.43,1093.55,341.74,15104.71,Jul 11 2014 12:00AM
3553,4,4,258,1692,5,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,9948.33,795.87,248.71,10992.90,Jul 12 2014 12:00AM
3554,4,4,254,1696,2,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,28343.70,2267.50,708.59,31319.79,Jul 12 2014 12:00AM
3555,4,4,257,1504,1,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,551.88,44.15,13.80,609.83,Jul 12 2014 12:00AM
3556,4,4,261,1544,1,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,6987.75,559.02,174.69,7721.46,Jul 12 2014 12:00AM
3557,4,4,250,1530,2,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,28072.28,2245.78,701.81,31019.86,Jul 12 2014 12:00AM
3558,4,4,253,1508,1,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,37312.28,2984.98,932.81,41230.06,Jul 12 2014 12:00AM
3559,4,4,255,1694,1,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,7623.00,609.84,190.58,8423.42,Jul 12 2014 12:00AM
3560,4,4,256,1624,2,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,28297.50,2263.80,707.44,31268.74,Jul 12 2014 12:00AM
3561,4,4,259,1548,2,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,59.94,4.80,1.50,66.24,Jul 12 2014 12:00AM
3562,4,4,260,1598,4,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,234.64,18.77,5.87,259.28,Jul 12 2014 12:00AM
3563,4,4,258,1658,5,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Jul 12 2014 12:00AM
3564,4,4,254,1536,4,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,247.24,19.78,6.18,273.20,Jul 12 2014 12:00AM
3565,4,4,252,1568,2,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,49376.25,3950.10,1234.41,54560.76,Jul 12 2014 12:00AM
3566,4,4,261,1648,5,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,142.41,11.39,3.56,157.36,Jul 12 2014 12:00AM
3567,4,4,251,1646,2,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,48030.68,3842.45,1200.77,53073.90,Jul 12 2014 12:00AM
3568,4,4,253,1672,5,Jul  3 2014 12:00AM,Jul 12 2014 12:00AM,39258.45,3140.68,981.46,43380.59,Jul 12 2014 12:00AM
3569,4,4,255,1600,1,Jul  4 2014 12:00AM,Jul 13 2014 12:00AM,1276.28,102.10,31.91,1410.28,Jul 13 2014 12:00AM
3570,4,4,256,1522,1,Jul  4 2014 12:00AM,Jul 13 2014 12:00AM,2003.93,160.31,50.10,2214.34,Jul 13 2014 12:00AM
3571,4,4,259,1570,4,Jul  4 2014 12:00AM,Jul 13 2014 12:00AM,22516.73,1801.34,562.92,24880.98,Jul 13 2014 12:00AM
3572,4,4,260,1516,1,Jul  4 2014 12:00AM,Jul 13 2014 12:00AM,454.86,36.39,11.37,502.62,Jul 13 2014 12:00AM
