CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
12073,Apr 29 2014 12:00AM,USD,ARS,3.70,3.70,Apr 29 2014 12:00AM
12074,Apr 29 2014 12:00AM,USD,AUD,1.83,1.83,Apr 29 2014 12:00AM
12075,Apr 29 2014 12:00AM,USD,BRL,4.03,4.04,Apr 29 2014 12:00AM
12076,Apr 29 2014 12:00AM,USD,CAD,1.59,1.59,Apr 29 2014 12:00AM
12077,Apr 29 2014 12:00AM,USD,CNY,8.29,8.29,Apr 29 2014 12:00AM
12078,Apr 29 2014 12:00AM,USD,EUR,1.01,1.01,Apr 29 2014 12:00AM
12079,Apr 29 2014 12:00AM,USD,GBP,0.64,0.64,Apr 29 2014 12:00AM
12080,Apr 29 2014 12:00AM,USD,JPY,124.16,124.23,Apr 29 2014 12:00AM
12081,Apr 29 2014 12:00AM,USD,MXN,10.13,10.13,Apr 29 2014 12:00AM
12082,Apr 29 2014 12:00AM,USD,SAR,3.75,3.76,Apr 29 2014 12:00AM
12083,Apr 29 2014 12:00AM,USD,VEB,1479.50,1479.52,Apr 29 2014 12:00AM
12084,Apr 30 2014 12:00AM,USD,ARS,3.70,3.70,Apr 30 2014 12:00AM
12085,Apr 30 2014 12:00AM,USD,AUD,1.83,1.83,Apr 30 2014 12:00AM
12086,Apr 30 2014 12:00AM,USD,BRL,3.89,3.89,Apr 30 2014 12:00AM
12087,Apr 30 2014 12:00AM,USD,CAD,1.59,1.58,Apr 30 2014 12:00AM
12088,Apr 30 2014 12:00AM,USD,CNY,8.29,8.29,Apr 30 2014 12:00AM
12089,Apr 30 2014 12:00AM,USD,EUR,1.01,1.01,Apr 30 2014 12:00AM
12090,Apr 30 2014 12:00AM,USD,GBP,0.64,0.64,Apr 30 2014 12:00AM
12091,Apr 30 2014 12:00AM,USD,JPY,124.31,124.23,Apr 30 2014 12:00AM
12092,Apr 30 2014 12:00AM,USD,MXN,10.13,10.12,Apr 30 2014 12:00AM
12093,Apr 30 2014 12:00AM,USD,SAR,3.75,3.75,Apr 30 2014 12:00AM
12094,Apr 30 2014 12:00AM,USD,VEB,1479.50,1479.47,Apr 30 2014 12:00AM
12095,May  1 2014 12:00AM,USD,ARS,3.66,3.66,May  1 2014 12:00AM
12096,May  1 2014 12:00AM,USD,AUD,1.83,1.83,May  1 2014 12:00AM
12097,May  1 2014 12:00AM,USD,BRL,3.84,3.84,May  1 2014 12:00AM
12098,May  1 2014 12:00AM,USD,CAD,1.59,1.59,May  1 2014 12:00AM
12099,May  1 2014 12:00AM,USD,CNY,8.29,8.29,May  1 2014 12:00AM
12100,May  1 2014 12:00AM,USD,EUR,1.02,1.02,May  1 2014 12:00AM
12101,May  1 2014 12:00AM,USD,GBP,0.64,0.64,May  1 2014 12:00AM
12102,May  1 2014 12:00AM,USD,JPY,124.70,124.70,May  1 2014 12:00AM
12103,May  1 2014 12:00AM,USD,MXN,10.15,10.15,May  1 2014 12:00AM
12104,May  1 2014 12:00AM,USD,SAR,3.75,3.76,May  1 2014 12:00AM
12105,May  1 2014 12:00AM,USD,VEB,1429.50,1429.50,May  1 2014 12:00AM
12106,May  2 2014 12:00AM,USD,ARS,3.66,3.66,May  2 2014 12:00AM
12107,May  2 2014 12:00AM,USD,AUD,1.82,1.82,May  2 2014 12:00AM
12108,May  2 2014 12:00AM,USD,BRL,3.92,3.92,May  2 2014 12:00AM
12109,May  2 2014 12:00AM,USD,CAD,1.58,1.58,May  2 2014 12:00AM
12110,May  2 2014 12:00AM,USD,CNY,8.29,8.29,May  2 2014 12:00AM
12111,May  2 2014 12:00AM,USD,EUR,1.02,1.02,May  2 2014 12:00AM
12112,May  2 2014 12:00AM,USD,GBP,0.64,0.64,May  2 2014 12:00AM
12113,May  2 2014 12:00AM,USD,JPY,124.49,124.40,May  2 2014 12:00AM
12114,May  2 2014 12:00AM,USD,MXN,10.08,10.07,May  2 2014 12:00AM
12115,May  2 2014 12:00AM,USD,SAR,3.75,3.75,May  2 2014 12:00AM
12116,May  2 2014 12:00AM,USD,VEB,1429.50,1429.46,May  2 2014 12:00AM
12117,May  3 2014 12:00AM,USD,ARS,3.60,3.60,May  3 2014 12:00AM
12118,May  3 2014 12:00AM,USD,AUD,1.82,1.82,May  3 2014 12:00AM
12119,May  3 2014 12:00AM,USD,BRL,3.90,3.91,May  3 2014 12:00AM
12120,May  3 2014 12:00AM,USD,CAD,1.57,1.58,May  3 2014 12:00AM
12121,May  3 2014 12:00AM,USD,CNY,8.29,8.29,May  3 2014 12:00AM
12122,May  3 2014 12:00AM,USD,EUR,1.03,1.03,May  3 2014 12:00AM
12123,May  3 2014 12:00AM,USD,GBP,0.65,0.65,May  3 2014 12:00AM
12124,May  3 2014 12:00AM,USD,JPY,125.06,125.12,May  3 2014 12:00AM
12125,May  3 2014 12:00AM,USD,MXN,10.01,10.01,May  3 2014 12:00AM
12126,May  3 2014 12:00AM,USD,SAR,3.75,3.76,May  3 2014 12:00AM
12127,May  3 2014 12:00AM,USD,VEB,1410.00,1410.04,May  3 2014 12:00AM
12128,May  4 2014 12:00AM,USD,ARS,3.62,3.62,May  4 2014 12:00AM
12129,May  4 2014 12:00AM,USD,AUD,1.82,1.82,May  4 2014 12:00AM
12130,May  4 2014 12:00AM,USD,BRL,3.88,3.88,May  4 2014 12:00AM
12131,May  4 2014 12:00AM,USD,CAD,1.57,1.57,May  4 2014 12:00AM
12132,May  4 2014 12:00AM,USD,CNY,8.29,8.29,May  4 2014 12:00AM
12133,May  4 2014 12:00AM,USD,EUR,1.03,1.03,May  4 2014 12:00AM
12134,May  4 2014 12:00AM,USD,GBP,0.65,0.65,May  4 2014 12:00AM
12135,May  4 2014 12:00AM,USD,JPY,125.55,125.53,May  4 2014 12:00AM
12136,May  4 2014 12:00AM,USD,MXN,10.00,10.00,May  4 2014 12:00AM
12137,May  4 2014 12:00AM,USD,SAR,3.75,3.74,May  4 2014 12:00AM
12138,May  4 2014 12:00AM,USD,VEB,1418.50,1418.41,May  4 2014 12:00AM
12139,May  5 2014 12:00AM,USD,ARS,3.62,3.62,May  5 2014 12:00AM
12140,May  5 2014 12:00AM,USD,AUD,1.82,1.82,May  5 2014 12:00AM
12141,May  5 2014 12:00AM,USD,BRL,3.88,3.89,May  5 2014 12:00AM
12142,May  5 2014 12:00AM,USD,CAD,1.57,1.58,May  5 2014 12:00AM
12143,May  5 2014 12:00AM,USD,CNY,8.29,8.29,May  5 2014 12:00AM
12144,May  5 2014 12:00AM,USD,EUR,1.03,1.03,May  5 2014 12:00AM
12145,May  5 2014 12:00AM,USD,GBP,0.65,0.65,May  5 2014 12:00AM
12146,May  5 2014 12:00AM,USD,JPY,125.56,125.64,May  5 2014 12:00AM
12147,May  5 2014 12:00AM,USD,MXN,9.99,9.99,May  5 2014 12:00AM
12148,May  5 2014 12:00AM,USD,SAR,3.75,3.75,May  5 2014 12:00AM
12149,May  5 2014 12:00AM,USD,VEB,1418.50,1418.54,May  5 2014 12:00AM
12150,May  6 2014 12:00AM,USD,ARS,3.62,3.62,May  6 2014 12:00AM
12151,May  6 2014 12:00AM,USD,AUD,1.82,1.82,May  6 2014 12:00AM
12152,May  6 2014 12:00AM,USD,BRL,3.88,3.88,May  6 2014 12:00AM
12153,May  6 2014 12:00AM,USD,CAD,1.57,1.57,May  6 2014 12:00AM
12154,May  6 2014 12:00AM,USD,CNY,8.29,8.29,May  6 2014 12:00AM
12155,May  6 2014 12:00AM,USD,EUR,1.03,1.03,May  6 2014 12:00AM
12156,May  6 2014 12:00AM,USD,GBP,0.65,0.65,May  6 2014 12:00AM
12157,May  6 2014 12:00AM,USD,JPY,125.43,125.34,May  6 2014 12:00AM
12158,May  6 2014 12:00AM,USD,MXN,9.99,9.98,May  6 2014 12:00AM
12159,May  6 2014 12:00AM,USD,SAR,3.75,3.74,May  6 2014 12:00AM
12160,May  6 2014 12:00AM,USD,VEB,1419.00,1418.90,May  6 2014 12:00AM
12161,May  7 2014 12:00AM,USD,ARS,3.62,3.62,May  7 2014 12:00AM
12162,May  7 2014 12:00AM,USD,AUD,1.80,1.80,May  7 2014 12:00AM
12163,May  7 2014 12:00AM,USD,BRL,3.92,3.92,May  7 2014 12:00AM
12164,May  7 2014 12:00AM,USD,CAD,1.56,1.56,May  7 2014 12:00AM
12165,May  7 2014 12:00AM,USD,CNY,8.29,8.29,May  7 2014 12:00AM
12166,May  7 2014 12:00AM,USD,EUR,1.03,1.03,May  7 2014 12:00AM
12167,May  7 2014 12:00AM,USD,GBP,0.65,0.65,May  7 2014 12:00AM
12168,May  7 2014 12:00AM,USD,JPY,124.96,125.02,May  7 2014 12:00AM
12169,May  7 2014 12:00AM,USD,MXN,9.94,9.95,May  7 2014 12:00AM
12170,May  7 2014 12:00AM,USD,SAR,3.75,3.76,May  7 2014 12:00AM
12171,May  7 2014 12:00AM,USD,VEB,1426.50,1426.53,May  7 2014 12:00AM
12172,May  8 2014 12:00AM,USD,ARS,3.61,3.61,May  8 2014 12:00AM
12173,May  8 2014 12:00AM,USD,AUD,1.81,1.81,May  8 2014 12:00AM
12174,May  8 2014 12:00AM,USD,BRL,3.91,3.91,May  8 2014 12:00AM
12175,May  8 2014 12:00AM,USD,CAD,1.57,1.57,May  8 2014 12:00AM
12176,May  8 2014 12:00AM,USD,CNY,8.29,8.29,May  8 2014 12:00AM
12177,May  8 2014 12:00AM,USD,EUR,1.02,1.02,May  8 2014 12:00AM
12178,May  8 2014 12:00AM,USD,GBP,0.65,0.65,May  8 2014 12:00AM
12179,May  8 2014 12:00AM,USD,JPY,125.16,125.12,May  8 2014 12:00AM
12180,May  8 2014 12:00AM,USD,MXN,9.99,9.98,May  8 2014 12:00AM
12181,May  8 2014 12:00AM,USD,SAR,3.75,3.75,May  8 2014 12:00AM
12182,May  8 2014 12:00AM,USD,VEB,1413.00,1412.93,May  8 2014 12:00AM
12183,May  9 2014 12:00AM,USD,ARS,3.61,3.61,May  9 2014 12:00AM
12184,May  9 2014 12:00AM,USD,AUD,1.81,1.81,May  9 2014 12:00AM
12185,May  9 2014 12:00AM,USD,BRL,3.92,3.92,May  9 2014 12:00AM
12186,May  9 2014 12:00AM,USD,CAD,1.56,1.57,May  9 2014 12:00AM
12187,May  9 2014 12:00AM,USD,CNY,8.29,8.29,May  9 2014 12:00AM
12188,May  9 2014 12:00AM,USD,EUR,1.02,1.02,May  9 2014 12:00AM
12189,May  9 2014 12:00AM,USD,GBP,0.65,0.65,May  9 2014 12:00AM
12190,May  9 2014 12:00AM,USD,JPY,124.61,124.65,May  9 2014 12:00AM
12191,May  9 2014 12:00AM,USD,MXN,9.94,9.94,May  9 2014 12:00AM
12192,May  9 2014 12:00AM,USD,SAR,3.75,3.76,May  9 2014 12:00AM
12193,May  9 2014 12:00AM,USD,VEB,1433.50,1433.58,May  9 2014 12:00AM
12194,May 10 2014 12:00AM,USD,ARS,3.61,3.61,May 10 2014 12:00AM
12195,May 10 2014 12:00AM,USD,AUD,1.81,1.80,May 10 2014 12:00AM
12196,May 10 2014 12:00AM,USD,BRL,3.81,3.81,May 10 2014 12:00AM
12197,May 10 2014 12:00AM,USD,CAD,1.57,1.57,May 10 2014 12:00AM
12198,May 10 2014 12:00AM,USD,CNY,8.29,8.29,May 10 2014 12:00AM
12199,May 10 2014 12:00AM,USD,EUR,1.02,1.02,May 10 2014 12:00AM
12200,May 10 2014 12:00AM,USD,GBP,0.64,0.64,May 10 2014 12:00AM
12201,May 10 2014 12:00AM,USD,JPY,124.49,124.42,May 10 2014 12:00AM
12202,May 10 2014 12:00AM,USD,MXN,10.00,9.99,May 10 2014 12:00AM
12203,May 10 2014 12:00AM,USD,SAR,3.75,3.74,May 10 2014 12:00AM
12204,May 10 2014 12:00AM,USD,VEB,1432.00,1431.93,May 10 2014 12:00AM
12205,May 11 2014 12:00AM,USD,ARS,3.61,3.61,May 11 2014 12:00AM
12206,May 11 2014 12:00AM,USD,AUD,1.80,1.80,May 11 2014 12:00AM
12207,May 11 2014 12:00AM,USD,BRL,3.89,3.89,May 11 2014 12:00AM
12208,May 11 2014 12:00AM,USD,CAD,1.57,1.57,May 11 2014 12:00AM
12209,May 11 2014 12:00AM,USD,CNY,8.29,8.29,May 11 2014 12:00AM
12210,May 11 2014 12:00AM,USD,EUR,1.02,1.02,May 11 2014 12:00AM
12211,May 11 2014 12:00AM,USD,GBP,0.65,0.65,May 11 2014 12:00AM
12212,May 11 2014 12:00AM,USD,JPY,124.34,124.39,May 11 2014 12:00AM
12213,May 11 2014 12:00AM,USD,MXN,10.01,10.02,May 11 2014 12:00AM
12214,May 11 2014 12:00AM,USD,SAR,3.75,3.76,May 11 2014 12:00AM
12215,May 11 2014 12:00AM,USD,VEB,1432.00,1432.00,May 11 2014 12:00AM
12216,May 12 2014 12:00AM,USD,ARS,3.61,3.61,May 12 2014 12:00AM
12217,May 12 2014 12:00AM,USD,AUD,1.80,1.80,May 12 2014 12:00AM
12218,May 12 2014 12:00AM,USD,BRL,3.89,3.89,May 12 2014 12:00AM
12219,May 12 2014 12:00AM,USD,CAD,1.57,1.57,May 12 2014 12:00AM
12220,May 12 2014 12:00AM,USD,CNY,8.29,8.29,May 12 2014 12:00AM
12221,May 12 2014 12:00AM,USD,EUR,1.02,1.02,May 12 2014 12:00AM
12222,May 12 2014 12:00AM,USD,GBP,0.64,0.64,May 12 2014 12:00AM
12223,May 12 2014 12:00AM,USD,JPY,124.34,124.26,May 12 2014 12:00AM
12224,May 12 2014 12:00AM,USD,MXN,9.82,9.81,May 12 2014 12:00AM
12225,May 12 2014 12:00AM,USD,SAR,3.75,3.75,May 12 2014 12:00AM
12226,May 12 2014 12:00AM,USD,VEB,1432.00,1431.95,May 12 2014 12:00AM
12227,May 13 2014 12:00AM,USD,ARS,3.61,3.61,May 13 2014 12:00AM
12228,May 13 2014 12:00AM,USD,AUD,1.80,1.80,May 13 2014 12:00AM
12229,May 13 2014 12:00AM,USD,BRL,3.89,3.89,May 13 2014 12:00AM
12230,May 13 2014 12:00AM,USD,CAD,1.57,1.57,May 13 2014 12:00AM
12231,May 13 2014 12:00AM,USD,CNY,8.29,8.29,May 13 2014 12:00AM
12232,May 13 2014 12:00AM,USD,EUR,1.02,1.02,May 13 2014 12:00AM
12233,May 13 2014 12:00AM,USD,GBP,0.65,0.65,May 13 2014 12:00AM
12234,May 13 2014 12:00AM,USD,JPY,124.20,124.22,May 13 2014 12:00AM
12235,May 13 2014 12:00AM,USD,MXN,9.82,9.83,May 13 2014 12:00AM
12236,May 13 2014 12:00AM,USD,SAR,3.75,3.76,May 13 2014 12:00AM
12237,May 13 2014 12:00AM,USD,VEB,1432.00,1432.06,May 13 2014 12:00AM
12238,May 14 2014 12:00AM,USD,ARS,3.60,3.60,May 14 2014 12:00AM
12239,May 14 2014 12:00AM,USD,AUD,1.79,1.79,May 14 2014 12:00AM
12240,May 14 2014 12:00AM,USD,BRL,3.78,3.77,May 14 2014 12:00AM
12241,May 14 2014 12:00AM,USD,CAD,1.56,1.56,May 14 2014 12:00AM
12242,May 14 2014 12:00AM,USD,CNY,8.29,8.29,May 14 2014 12:00AM
12243,May 14 2014 12:00AM,USD,EUR,1.02,1.02,May 14 2014 12:00AM
12244,May 14 2014 12:00AM,USD,GBP,0.64,0.64,May 14 2014 12:00AM
12245,May 14 2014 12:00AM,USD,JPY,123.62,123.56,May 14 2014 12:00AM
12246,May 14 2014 12:00AM,USD,MXN,10.09,10.08,May 14 2014 12:00AM
12247,May 14 2014 12:00AM,USD,SAR,3.75,3.75,May 14 2014 12:00AM
12248,May 14 2014 12:00AM,USD,VEB,1386.00,1385.94,May 14 2014 12:00AM
12249,May 15 2014 12:00AM,USD,ARS,3.57,3.57,May 15 2014 12:00AM
12250,May 15 2014 12:00AM,USD,AUD,1.80,1.80,May 15 2014 12:00AM
12251,May 15 2014 12:00AM,USD,BRL,3.83,3.83,May 15 2014 12:00AM
12252,May 15 2014 12:00AM,USD,CAD,1.56,1.56,May 15 2014 12:00AM
12253,May 15 2014 12:00AM,USD,CNY,8.29,8.29,May 15 2014 12:00AM
12254,May 15 2014 12:00AM,USD,EUR,1.02,1.02,May 15 2014 12:00AM
12255,May 15 2014 12:00AM,USD,GBP,0.64,0.64,May 15 2014 12:00AM
12256,May 15 2014 12:00AM,USD,JPY,123.00,123.01,May 15 2014 12:00AM
12257,May 15 2014 12:00AM,USD,MXN,10.22,10.22,May 15 2014 12:00AM
12258,May 15 2014 12:00AM,USD,SAR,3.75,3.76,May 15 2014 12:00AM
12259,May 15 2014 12:00AM,USD,VEB,1380.00,1380.00,May 15 2014 12:00AM
12260,May 16 2014 12:00AM,USD,ARS,3.55,3.55,May 16 2014 12:00AM
12261,May 16 2014 12:00AM,USD,AUD,1.81,1.81,May 16 2014 12:00AM
12262,May 16 2014 12:00AM,USD,BRL,3.71,3.71,May 16 2014 12:00AM
12263,May 16 2014 12:00AM,USD,CAD,1.57,1.57,May 16 2014 12:00AM
12264,May 16 2014 12:00AM,USD,CNY,8.29,8.29,May 16 2014 12:00AM
12265,May 16 2014 12:00AM,USD,EUR,1.02,1.02,May 16 2014 12:00AM
12266,May 16 2014 12:00AM,USD,GBP,0.64,0.64,May 16 2014 12:00AM
12267,May 16 2014 12:00AM,USD,JPY,122.94,122.85,May 16 2014 12:00AM
12268,May 16 2014 12:00AM,USD,MXN,10.21,10.20,May 16 2014 12:00AM
12269,May 16 2014 12:00AM,USD,SAR,3.75,3.74,May 16 2014 12:00AM
12270,May 16 2014 12:00AM,USD,VEB,1400.00,1399.93,May 16 2014 12:00AM
12271,May 17 2014 12:00AM,USD,ARS,3.53,3.53,May 17 2014 12:00AM
12272,May 17 2014 12:00AM,USD,AUD,1.80,1.80,May 17 2014 12:00AM
12273,May 17 2014 12:00AM,USD,BRL,3.64,3.64,May 17 2014 12:00AM
12274,May 17 2014 12:00AM,USD,CAD,1.56,1.56,May 17 2014 12:00AM
12275,May 17 2014 12:00AM,USD,CNY,8.29,8.29,May 17 2014 12:00AM
12276,May 17 2014 12:00AM,USD,EUR,1.01,1.01,May 17 2014 12:00AM
12277,May 17 2014 12:00AM,USD,GBP,0.64,0.64,May 17 2014 12:00AM
12278,May 17 2014 12:00AM,USD,JPY,122.55,122.64,May 17 2014 12:00AM
12279,May 17 2014 12:00AM,USD,MXN,10.20,10.21,May 17 2014 12:00AM
12280,May 17 2014 12:00AM,USD,SAR,3.75,3.76,May 17 2014 12:00AM
12281,May 17 2014 12:00AM,USD,VEB,1429.00,1429.04,May 17 2014 12:00AM
12282,May 18 2014 12:00AM,USD,ARS,3.53,3.53,May 18 2014 12:00AM
12283,May 18 2014 12:00AM,USD,AUD,1.79,1.79,May 18 2014 12:00AM
12284,May 18 2014 12:00AM,USD,BRL,3.71,3.71,May 18 2014 12:00AM
12285,May 18 2014 12:00AM,USD,CAD,1.56,1.56,May 18 2014 12:00AM
12286,May 18 2014 12:00AM,USD,CNY,8.29,8.29,May 18 2014 12:00AM
12287,May 18 2014 12:00AM,USD,EUR,1.00,1.00,May 18 2014 12:00AM
12288,May 18 2014 12:00AM,USD,GBP,0.64,0.64,May 18 2014 12:00AM
12289,May 18 2014 12:00AM,USD,JPY,122.23,122.14,May 18 2014 12:00AM
12290,May 18 2014 12:00AM,USD,MXN,10.22,10.21,May 18 2014 12:00AM
12291,May 18 2014 12:00AM,USD,SAR,3.75,3.75,May 18 2014 12:00AM
12292,May 18 2014 12:00AM,USD,VEB,1429.00,1428.95,May 18 2014 12:00AM
12293,May 19 2014 12:00AM,USD,ARS,3.53,3.53,May 19 2014 12:00AM
12294,May 19 2014 12:00AM,USD,AUD,1.79,1.79,May 19 2014 12:00AM
12295,May 19 2014 12:00AM,USD,BRL,3.71,3.71,May 19 2014 12:00AM
12296,May 19 2014 12:00AM,USD,CAD,1.56,1.56,May 19 2014 12:00AM
12297,May 19 2014 12:00AM,USD,CNY,8.29,8.29,May 19 2014 12:00AM
12298,May 19 2014 12:00AM,USD,EUR,1.00,1.00,May 19 2014 12:00AM
12299,May 19 2014 12:00AM,USD,GBP,0.64,0.64,May 19 2014 12:00AM
12300,May 19 2014 12:00AM,USD,JPY,122.21,122.30,May 19 2014 12:00AM
12301,May 19 2014 12:00AM,USD,MXN,10.19,10.20,May 19 2014 12:00AM
12302,May 19 2014 12:00AM,USD,SAR,3.75,3.76,May 19 2014 12:00AM
12303,May 19 2014 12:00AM,USD,VEB,1429.00,1429.01,May 19 2014 12:00AM
12304,May 20 2014 12:00AM,USD,ARS,3.53,3.53,May 20 2014 12:00AM
12305,May 20 2014 12:00AM,USD,AUD,1.79,1.79,May 20 2014 12:00AM
12306,May 20 2014 12:00AM,USD,BRL,3.71,3.70,May 20 2014 12:00AM
12307,May 20 2014 12:00AM,USD,CAD,1.56,1.56,May 20 2014 12:00AM
12308,May 20 2014 12:00AM,USD,CNY,8.29,8.29,May 20 2014 12:00AM
12309,May 20 2014 12:00AM,USD,EUR,1.00,1.00,May 20 2014 12:00AM
12310,May 20 2014 12:00AM,USD,GBP,0.64,0.64,May 20 2014 12:00AM
12311,May 20 2014 12:00AM,USD,JPY,122.14,122.05,May 20 2014 12:00AM
12312,May 20 2014 12:00AM,USD,MXN,10.19,10.19,May 20 2014 12:00AM
12313,May 20 2014 12:00AM,USD,SAR,3.75,3.74,May 20 2014 12:00AM
12314,May 20 2014 12:00AM,USD,VEB,1429.00,1428.99,May 20 2014 12:00AM
12315,May 21 2014 12:00AM,USD,ARS,3.57,3.57,May 21 2014 12:00AM
12316,May 21 2014 12:00AM,USD,AUD,1.78,1.78,May 21 2014 12:00AM
12317,May 21 2014 12:00AM,USD,BRL,3.55,3.55,May 21 2014 12:00AM
12318,May 21 2014 12:00AM,USD,CAD,1.55,1.55,May 21 2014 12:00AM
12319,May 21 2014 12:00AM,USD,CNY,8.29,8.29,May 21 2014 12:00AM
12320,May 21 2014 12:00AM,USD,EUR,1.00,1.00,May 21 2014 12:00AM
12321,May 21 2014 12:00AM,USD,GBP,0.64,0.64,May 21 2014 12:00AM
12322,May 21 2014 12:00AM,USD,JPY,122.30,122.34,May 21 2014 12:00AM
12323,May 21 2014 12:00AM,USD,MXN,10.22,10.22,May 21 2014 12:00AM
12324,May 21 2014 12:00AM,USD,SAR,3.75,3.76,May 21 2014 12:00AM
12325,May 21 2014 12:00AM,USD,VEB,1427.00,1427.05,May 21 2014 12:00AM
12326,May 22 2014 12:00AM,USD,ARS,3.54,3.54,May 22 2014 12:00AM
12327,May 22 2014 12:00AM,USD,AUD,1.78,1.78,May 22 2014 12:00AM
12328,May 22 2014 12:00AM,USD,BRL,3.56,3.56,May 22 2014 12:00AM
12329,May 22 2014 12:00AM,USD,CAD,1.56,1.56,May 22 2014 12:00AM
12330,May 22 2014 12:00AM,USD,CNY,8.29,8.29,May 22 2014 12:00AM
12331,May 22 2014 12:00AM,USD,EUR,1.00,1.00,May 22 2014 12:00AM
12332,May 22 2014 12:00AM,USD,GBP,0.64,0.64,May 22 2014 12:00AM
12333,May 22 2014 12:00AM,USD,JPY,121.85,121.78,May 22 2014 12:00AM
12334,May 22 2014 12:00AM,USD,MXN,10.21,10.20,May 22 2014 12:00AM
12335,May 22 2014 12:00AM,USD,SAR,3.75,3.74,May 22 2014 12:00AM
12336,May 22 2014 12:00AM,USD,VEB,1393.50,1393.41,May 22 2014 12:00AM
12337,May 23 2014 12:00AM,USD,ARS,3.54,3.54,May 23 2014 12:00AM
12338,May 23 2014 12:00AM,USD,AUD,1.77,1.78,May 23 2014 12:00AM
12339,May 23 2014 12:00AM,USD,BRL,3.66,3.66,May 23 2014 12:00AM
12340,May 23 2014 12:00AM,USD,CAD,1.55,1.55,May 23 2014 12:00AM
12341,May 23 2014 12:00AM,USD,CNY,8.29,8.29,May 23 2014 12:00AM
12342,May 23 2014 12:00AM,USD,EUR,1.00,1.00,May 23 2014 12:00AM
12343,May 23 2014 12:00AM,USD,GBP,0.64,0.64,May 23 2014 12:00AM
12344,May 23 2014 12:00AM,USD,JPY,121.83,121.89,May 23 2014 12:00AM
12345,May 23 2014 12:00AM,USD,MXN,10.22,10.22,May 23 2014 12:00AM
12346,May 23 2014 12:00AM,USD,SAR,3.75,3.75,May 23 2014 12:00AM
12347,May 23 2014 12:00AM,USD,VEB,1374.50,1374.51,May 23 2014 12:00AM
12348,May 24 2014 12:00AM,USD,ARS,3.55,3.55,May 24 2014 12:00AM
12349,May 24 2014 12:00AM,USD,AUD,1.77,1.77,May 24 2014 12:00AM
12350,May 24 2014 12:00AM,USD,BRL,3.59,3.59,May 24 2014 12:00AM
12351,May 24 2014 12:00AM,USD,CAD,1.56,1.56,May 24 2014 12:00AM
12352,May 24 2014 12:00AM,USD,CNY,8.29,8.29,May 24 2014 12:00AM
12353,May 24 2014 12:00AM,USD,EUR,0.99,0.99,May 24 2014 12:00AM
12354,May 24 2014 12:00AM,USD,GBP,0.63,0.63,May 24 2014 12:00AM
12355,May 24 2014 12:00AM,USD,JPY,121.18,121.12,May 24 2014 12:00AM
12356,May 24 2014 12:00AM,USD,MXN,10.29,10.28,May 24 2014 12:00AM
12357,May 24 2014 12:00AM,USD,SAR,3.75,3.74,May 24 2014 12:00AM
12358,May 24 2014 12:00AM,USD,VEB,1393.00,1392.91,May 24 2014 12:00AM
12359,May 25 2014 12:00AM,USD,ARS,3.55,3.55,May 25 2014 12:00AM
12360,May 25 2014 12:00AM,USD,AUD,1.77,1.77,May 25 2014 12:00AM
12361,May 25 2014 12:00AM,USD,BRL,3.63,3.63,May 25 2014 12:00AM
12362,May 25 2014 12:00AM,USD,CAD,1.56,1.57,May 25 2014 12:00AM
12363,May 25 2014 12:00AM,USD,CNY,8.29,8.29,May 25 2014 12:00AM
12364,May 25 2014 12:00AM,USD,EUR,0.99,0.99,May 25 2014 12:00AM
12365,May 25 2014 12:00AM,USD,GBP,0.63,0.63,May 25 2014 12:00AM
12366,May 25 2014 12:00AM,USD,JPY,119.84,119.92,May 25 2014 12:00AM
12367,May 25 2014 12:00AM,USD,MXN,10.33,10.34,May 25 2014 12:00AM
12368,May 25 2014 12:00AM,USD,SAR,3.75,3.76,May 25 2014 12:00AM
12369,May 25 2014 12:00AM,USD,VEB,1393.00,1393.04,May 25 2014 12:00AM
12370,May 26 2014 12:00AM,USD,ARS,3.55,3.55,May 26 2014 12:00AM
12371,May 26 2014 12:00AM,USD,AUD,1.77,1.77,May 26 2014 12:00AM
12372,May 26 2014 12:00AM,USD,BRL,3.63,3.63,May 26 2014 12:00AM
12373,May 26 2014 12:00AM,USD,CAD,1.57,1.56,May 26 2014 12:00AM
12374,May 26 2014 12:00AM,USD,CNY,8.29,8.29,May 26 2014 12:00AM
12375,May 26 2014 12:00AM,USD,EUR,0.98,0.98,May 26 2014 12:00AM
12376,May 26 2014 12:00AM,USD,GBP,0.63,0.63,May 26 2014 12:00AM
12377,May 26 2014 12:00AM,USD,JPY,119.84,119.79,May 26 2014 12:00AM
12378,May 26 2014 12:00AM,USD,MXN,10.33,10.33,May 26 2014 12:00AM
12379,May 26 2014 12:00AM,USD,SAR,3.75,3.74,May 26 2014 12:00AM
12380,May 26 2014 12:00AM,USD,VEB,1393.00,1392.97,May 26 2014 12:00AM
12381,May 27 2014 12:00AM,USD,ARS,3.55,3.55,May 27 2014 12:00AM
12382,May 27 2014 12:00AM,USD,AUD,1.77,1.77,May 27 2014 12:00AM
12383,May 27 2014 12:00AM,USD,BRL,3.63,3.63,May 27 2014 12:00AM
12384,May 27 2014 12:00AM,USD,CAD,1.56,1.56,May 27 2014 12:00AM
12385,May 27 2014 12:00AM,USD,CNY,8.29,8.29,May 27 2014 12:00AM
