BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
2080,770,811,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2793,770,818,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1107,770,826,May 26 2010 12:00AM,Jul 25 2010 12:00AM,EA ,1,2.00,Jul 25 2010 12:00AM
921,770,826,Jul 26 2010 12:00AM,,EA ,1,1.00,Jul 12 2010 12:00AM
909,770,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1947,770,907,Jun 19 2010 12:00AM,Aug 18 2010 12:00AM,EA ,1,2.00,Aug 18 2010 12:00AM
1757,770,907,Aug 19 2010 12:00AM,,EA ,1,1.00,Aug  5 2010 12:00AM
2223,770,938,Jul  8 2010 12:00AM,Sep  6 2010 12:00AM,EA ,1,2.00,Sep  6 2010 12:00AM
2085,770,938,Sep  7 2010 12:00AM,,EA ,1,1.00,Aug 24 2010 12:00AM
2408,770,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
458,770,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2788,770,950,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3308,770,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
71,770,994,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3128,771,516,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3229,771,748,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
21,771,807,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
1495,771,810,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1212,771,810,Aug  9 2010 12:00AM,,EA ,1,1.00,Jul 26 2010 12:00AM
378,771,817,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2468,771,825,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
1550,771,894,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1326,771,894,Aug  9 2010 12:00AM,,EA ,1,1.00,Jul 26 2010 12:00AM
3242,771,907,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
804,771,937,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
3001,771,945,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2008,771,948,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2004,771,951,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
786,771,952,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1910,771,996,Jun 19 2010 12:00AM,Aug 18 2010 12:00AM,EA ,1,2.00,Aug 18 2010 12:00AM
1639,771,996,Aug 19 2010 12:00AM,,EA ,1,1.00,Aug  5 2010 12:00AM
533,772,516,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1676,772,739,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3273,772,807,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1681,772,810,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2350,772,817,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2137,772,825,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
1799,772,894,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3277,772,907,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1688,772,937,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
403,772,945,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
814,772,948,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
396,772,951,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2335,772,952,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3015,772,996,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3131,773,516,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3045,773,740,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3297,773,807,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1936,773,810,Jun 19 2010 12:00AM,Aug 18 2010 12:00AM,EA ,1,2.00,Aug 18 2010 12:00AM
1715,773,810,Aug 19 2010 12:00AM,,EA ,1,1.00,Aug  5 2010 12:00AM
2381,773,817,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2470,773,825,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
1553,773,894,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1330,773,894,Aug  9 2010 12:00AM,,EA ,1,1.00,Jul 26 2010 12:00AM
3301,773,907,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1722,773,937,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
430,773,945,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
836,773,948,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
423,773,951,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2366,773,952,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3035,773,996,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
537,774,516,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
3315,774,741,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
3321,774,807,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1744,774,810,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2412,774,817,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2141,774,825,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
1803,774,894,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3324,774,907,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1751,774,937,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
461,774,945,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
855,774,948,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
454,774,951,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2398,774,952,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3058,774,996,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2151,775,516,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
795,775,747,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1496,775,807,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1214,775,807,Aug  9 2010 12:00AM,,EA ,1,1.00,Jul 26 2010 12:00AM
2729,775,810,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2316,775,817,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3377,775,825,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2827,775,894,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1664,775,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
388,775,937,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2011,775,945,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
15,775,948,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
8,775,951,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
365,775,952,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
782,775,996,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2481,776,516,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2347,776,743,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
1687,776,807,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
821,776,810,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
3270,776,817,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
124,776,825,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
901,776,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1692,776,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
825,776,937,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2343,776,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
399,776,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2340,776,951,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3250,776,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2206,776,996,Jul  8 2010 12:00AM,Sep  6 2010 12:00AM,EA ,1,2.00,Sep  6 2010 12:00AM
2026,776,996,Sep  7 2010 12:00AM,,EA ,1,1.00,Aug 24 2010 12:00AM
2155,777,516,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
1249,777,744,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1937,777,807,Jun 19 2010 12:00AM,Aug 18 2010 12:00AM,EA ,1,2.00,Aug 18 2010 12:00AM
1721,777,807,Aug 19 2010 12:00AM,,EA ,1,1.00,Aug  5 2010 12:00AM
842,777,810,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
3294,777,817,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
3380,777,825,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2832,777,894,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1727,777,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
846,777,937,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2375,777,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
426,777,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2371,777,951,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3284,777,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2048,777,996,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2485,778,516,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
463,778,745,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1750,778,807,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
860,778,810,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
3318,778,817,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
127,778,825,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
908,778,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1756,778,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
864,778,937,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2407,778,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
457,778,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2403,778,951,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3307,778,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2072,778,996,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
532,779,516,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1650,779,748,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3009,779,806,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1655,779,810,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1651,779,816,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
916,779,824,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1797,779,894,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
31,779,907,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3240,779,936,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
375,779,945,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2310,779,948,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2718,779,950,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2881,779,952,Sep 15 2010 12:00AM,Nov 14 2010 12:00AM,EA ,1,2.00,Nov 14 2010 12:00AM
2715,779,952,Nov 15 2010 12:00AM,,EA ,1,1.00,Nov  1 2010 12:00AM
2001,779,995,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3129,780,516,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
816,780,739,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
677,780,806,Mar 18 2010 12:00AM,May 17 2010 12:00AM,EA ,1,2.00,May 17 2010 12:00AM
410,780,806,May 18 2010 12:00AM,,EA ,1,1.00,May  4 2010 12:00AM
1233,780,810,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
818,780,816,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2843,780,824,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1328,780,894,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
48,780,907,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2354,780,936,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3022,780,945,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2747,780,948,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1670,780,950,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2029,780,952,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
1666,780,995,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
535,781,516,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2058,781,742,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
440,781,806,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1254,781,810,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
839,781,816,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
919,781,824,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1801,781,894,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2216,781,905,Jul  8 2010 12:00AM,Sep  6 2010 12:00AM,EA ,1,2.00,Sep  6 2010 12:00AM
70,781,907,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2387,781,936,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3043,781,945,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2908,781,948,Sep 15 2010 12:00AM,Nov 14 2010 12:00AM,EA ,1,2.00,Nov 14 2010 12:00AM
2769,781,948,Nov 15 2010 12:00AM,,EA ,1,1.00,Nov  1 2010 12:00AM
1702,781,950,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2052,781,952,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
1696,781,995,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2479,782,516,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2314,782,747,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2016,782,806,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
800,782,810,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
796,782,816,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
524,782,824,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
898,782,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1221,782,907,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1661,782,936,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2312,782,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3226,782,948,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2997,782,950,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2994,782,952,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2,782,995,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2153,783,516,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
1675,783,743,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2353,783,806,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2905,783,810,Sep 15 2010 12:00AM,Nov 14 2010 12:00AM,EA ,1,2.00,Nov 14 2010 12:00AM
2754,783,810,Nov 15 2010 12:00AM,,EA ,1,1.00,Nov  1 2010 12:00AM
404,783,816,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
3121,783,824,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2828,783,894,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1237,783,907,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
3274,783,936,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2032,783,945,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3019,783,948,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
812,783,950,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
35,783,952,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
807,783,995,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2483,784,516,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3044,784,746,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2385,784,806,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2775,784,810,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
433,784,816,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
527,784,824,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
904,784,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1259,784,907,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
3298,784,936,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2056,784,945,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3040,784,948,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
833,784,950,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
53,784,952,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
827,784,995,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
925,785,515,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2321,785,806,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3234,785,809,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2724,785,814,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2725,785,816,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3120,785,824,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2958,785,894,Sep 15 2010 12:00AM,Nov 14 2010 12:00AM,EA ,1,2.00,Nov 14 2010 12:00AM
2826,785,894,Nov 15 2010 12:00AM,,EA ,1,1.00,Nov  1 2010 12:00AM
1663,785,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1220,785,936,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2195,785,945,Jul  8 2010 12:00AM,Sep  6 2010 12:00AM,EA ,1,2.00,Sep  6 2010 12:00AM
2010,785,945,Sep  7 2010 12:00AM,,EA ,1,1.00,Aug 24 2010 12:00AM
14,785,948,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
369,785,950,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
364,785,952,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
3216,785,995,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2851,786,515,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2040,786,806,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
43,786,809,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3024,786,816,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
525,786,824,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2034,786,830,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
900,786,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1691,786,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
45,786,936,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2342,786,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
398,786,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2900,786,950,Sep 15 2010 12:00AM,Nov 14 2010 12:00AM,EA ,1,2.00,Nov 14 2010 12:00AM
2743,786,950,Nov 15 2010 12:00AM,,EA ,1,1.00,Nov  1 2010 12:00AM
3249,786,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2734,786,995,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
927,787,515,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2064,787,806,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
63,787,809,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3046,787,816,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3123,787,824,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1708,787,831,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2961,787,894,Sep 15 2010 12:00AM,Nov 14 2010 12:00AM,EA ,1,2.00,Nov 14 2010 12:00AM
2831,787,894,Nov 15 2010 12:00AM,,EA ,1,1.00,Nov  1 2010 12:00AM
1726,787,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
67,787,936,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2374,787,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
425,787,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2765,787,950,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3283,787,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2758,787,995,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2854,788,515,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2082,788,806,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
84,788,809,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3068,788,816,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
529,788,824,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
3065,788,832,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
907,788,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1755,788,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
88,788,936,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2406,788,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
456,788,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2787,788,950,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3306,788,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2781,788,995,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
926,789,519,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1041,789,718,May 26 2010 12:00AM,Jul 25 2010 12:00AM,EA ,1,2.00,Jul 25 2010 12:00AM
817,789,718,Jul 26 2010 12:00AM,,EA ,1,1.00,Jul 12 2010 12:00AM
1925,789,806,Jun 19 2010 12:00AM,Aug 18 2010 12:00AM,EA ,1,2.00,Aug 18 2010 12:00AM
1686,789,806,Aug 19 2010 12:00AM,,EA ,1,1.00,Aug  5 2010 12:00AM
3271,789,813,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
